Employee_ID,First_Name,Last_Name,Department_Name,Manager_Name,Email,Phone_Number,Hire_Date,Salary,Date_As_On
332,James,Obrien,HR,Mrs. Joanna Hernandez,lori68@chen.biz,359-519-4805x4033,10/08/21,112595,21/01/25
685,Andrew,Moreno,HR,Michael Nixon,charles28@myers-herring.com,446-724-6960,10/06/20,78013,21/01/25
490,Sherry,Williams,Finance,Joseph Nguyen,michael07@garcia-cohen.org,836.318.3446x06752,04/06/20,104892,21/01/25
107,David,Williams,Finance,Jonathan Craig,browntamara@hotmail.com,(870)158-2530x685,19/10/20,79852,21/01/25
377,Jerome,Peterson,Finance,Erin Banks,elizabeth03@arnold.com,001-531-063-7196x87845,29/04/22,65910,21/01/25
344,Michael,Galloway,IT,Robert Baldwin,joseph69@hotmail.com,+1-413-707-3749x5122,28/11/20,103507,21/01/25
609,Ross,Rogers,Marketing,Gene Frazier,wbarnes@hotmail.com,362.807.6935x50881,21/07/21,76275,21/01/25
737,Thomas,Shaw,Finance,Brendan Nguyen,bhicks@gmail.com,+1-378-962-3359x23328,11/11/21,97948,21/01/25
473,Jennifer,Wilson,Finance,Sergio Hernandez,christinacook@yahoo.com,001-658-581-6879x52486,04/08/20,81627,21/01/25
601,Valerie,Harris,HR,Teresa Powers,abigailbrown@green.com,6675944753,09/07/21,77636,21/01/25
456,Erika,Hernandez,HR,Heather Sanchez,cboyle@holden.com,001-993-297-2081x8257,08/01/21,100962,21/01/25
117,Bethany,Boyd,IT,Joseph Craig,parrishamanda@hotmail.com,976-886-6048x794,02/03/21,61700,21/01/25
492,Jeffrey,Swanson,HR,Jason Hernandez,jacobsoto@brooks.com,431.953.5541,19/09/22,75231,21/01/25
584,Kelly,Patterson,Finance,Jennifer Dawson,ghernandez@guerra.com,001-420-476-7358x8649,18/01/21,94652,21/01/25
406,Chelsea,Price,Operations,Cynthia Roach,cheryl88@yahoo.com,(982)146-1745x584,19/01/23,85663,21/01/25
626,Scott,Gray,IT,Chad Williams,kendrabaldwin@yahoo.com,8815988209,18/03/21,84574,21/01/25
263,Christy,Francis,Finance,William Ferguson,toddparsons@yahoo.com,725.780.3820x7461,03/12/23,79174,21/01/25
424,Brett,Wilson,Marketing,Michael Patton,sallison@huff.biz,229.512.1983x810,11/09/21,99178,21/01/25
152,Jake,Barajas,Operations,Luis Alvarado,mooneyjulia@lucas-white.com,587-067-3970x519,29/03/22,77659,21/01/25
547,Rachel,Arnold,IT,Derek Reid,james46@hotmail.com,7033719547,04/02/23,115722,21/01/25
535,Leah,Reid,Operations,Mrs. Stephanie Stephens,xbrown@hotmail.com,(872)559-6399x9288,05/07/21,65344,21/01/25
297,Virginia,Walker,IT,Carol Butler,kjones@davidson.org,(545)549-8780x3225,24/08/20,68385,21/01/25
701,Justin,Hall,Finance,Jimmy Chan,michelle28@dawson-sandoval.org,350.167.6135,20/12/22,78267,21/01/25
522,Kimberly,White,Finance,Tyler Dunlap,fsanders@anderson.org,001-771-300-7882,06/06/20,105232,21/01/25
215,Matthew,Mitchell,Finance,Nicholas Jenkins,washingtoncarlos@gonzalez-meadows.net,378.804.0836x17352,06/05/24,82387,21/01/25
148,Kathleen,Fritz,Marketing,Brian Barnett,jacquelineholden@yahoo.com,001-657-841-0166,01/12/23,102622,21/01/25
232,Christopher,Gilbert,Marketing,Jamie French,marywoods@sanders-leonard.com,001-673-339-5332x677,19/01/25,78961,21/01/25
935,John,Moore,Finance,Allison Williams,andrewrodriguez@hotmail.com,+1-503-621-1345x3451,09/03/22,91946,21/01/25
269,Lisa,Walsh,Marketing,Ruth Blair,victoria78@hood.info,+1-715-639-8088,10/07/22,65273,21/01/25
807,John,Boyd,Marketing,Mrs. Hannah Gray,shane34@yahoo.com,(759)600-5360,14/04/22,67370,21/01/25
811,Cindy,Cole,HR,Seth Riley,timothy99@yahoo.com,(360)777-6606x278,15/08/22,84017,21/01/25
898,Rachel,Miller,Marketing,Elizabeth Griffith,qjohnson@wallace-ross.com,0183810762,21/03/22,76380,21/01/25
843,Jon,Sweeney,Operations,Jonathan Berger,danielfelicia@gmail.com,001-880-929-8165x5704,21/09/22,73434,21/01/25
713,Joshua,Mcmahon,Finance,Carmen Abbott,edward19@gmail.com,+1-513-232-1031,13/07/20,96207,21/01/25
353,Jane,Adams,IT,Jeffrey Bailey,marcus10@gmail.com,+1-373-843-8594,03/10/20,109314,21/01/25
620,Deanna,Foley,HR,Kimberly Moore,qadams@hotmail.com,(834)226-8412,14/06/21,98345,21/01/25
200,Luis,Key,HR,Michaela Lawrence,ssmith@gutierrez.com,001-802-371-5484x11175,02/11/20,90114,21/01/25
286,Paul,Gardner,HR,Michelle Evans,hintondominique@dixon.com,740-181-9029,13/07/22,114338,21/01/25
199,Theresa,Brennan,HR,Jonathan Johnston,daleroberts@moreno-ruiz.com,040-793-1620x890,16/04/20,95413,21/01/25
767,Ryan,Frazier,Finance,Tonya Davis,joshua48@gaines.biz,001-672-385-5371x25693,22/04/24,74304,21/01/25
871,Loretta,Clark,Marketing,Katie Lawrence,qobrien@yahoo.com,(799)233-6076x511,02/02/21,102611,21/01/25
597,Sheila,Brown,Marketing,Jimmy Montoya,weissbobby@gmail.com,587.402.2228x723,05/02/23,101517,21/01/25
757,Paul,Golden,IT,Kristin Leach,fergusontamara@reynolds.com,791.069.5861,30/06/20,62470,21/01/25
764,Veronica,Sosa,Marketing,Amanda Bates,christopher86@hotmail.com,(556)242-0314,30/05/23,78500,21/01/25
236,Ryan,Warren,Marketing,Gary Cox,alexanderwilson@finley-stephenson.com,619.330.4793,07/05/21,65505,21/01/25
600,Timothy,Weeks,IT,Lydia Hunter,carrollkatherine@gmail.com,+1-499-661-3341x8766,12/06/23,75741,21/01/25
502,Karen,Knox,HR,Thomas Peterson,daniel02@gmail.com,001-054-084-9073x94986,10/07/24,66511,21/01/25
115,Heather,King,HR,Sheena Christian,hgross@richardson.org,795.805.5094,30/10/23,73312,21/01/25
738,Troy,Powell,IT,Jill Smith,barneschristopher@herman.biz,(567)546-2138x5732,07/03/23,89712,21/01/25
710,Kristin,Martin,Marketing,Diamond Lewis,johnsonmark@harding.org,(217)606-9616,26/02/24,85401,21/01/25
667,Susan,Benitez,Finance,Marc Schmidt,weaverkristi@fields-rodriguez.org,+1-116-809-8516x958,28/08/24,103818,21/01/25
594,Sarah,Thompson,IT,Rebecca Cook,dennis19@yahoo.com,396.639.3413,22/01/23,94260,21/01/25
953,Julie,Riley,Operations,Katelyn Torres,mathew73@hotmail.com,424.021.4257,17/06/21,90248,21/01/25
337,Lisa,Pearson,Operations,Betty Perkins,zgregory@vincent.com,227-680-0334x628,31/03/21,88652,21/01/25
509,Alicia,Martin,Finance,Richard Wells,phall@tanner.com,974.465.5386,11/12/21,85645,21/01/25
758,Timothy,Peters,Marketing,Joel James,schmidtgina@yahoo.com,3218071134,22/08/20,116843,21/01/25
170,Marcus,Scott,HR,Douglas Williams,jeremynorton@ortiz-johnson.biz,001-670-327-0205x2937,16/03/23,103870,21/01/25
770,Tammy,Valdez,Finance,Pamela Zuniga,gbrown@hotmail.com,(517)957-5395x38143,27/04/23,103530,21/01/25
538,Evan,Mckee,Operations,Tyler Lopez,hmartin@moore-day.info,540.596.9979,01/06/21,69002,21/01/25
481,Donna,Miller,Operations,Jeremy Alvarez,zsmith@garrett.net,(606)455-4495,07/03/24,73949,21/01/25
381,Aaron,Lane,Finance,Frances Rivas,morganmorris@gmail.com,001-330-892-9699x309,05/05/22,90846,21/01/25
697,Lauren,Simmons,Operations,Jeffrey Price,hweiss@hotmail.com,096-128-6983x689,15/11/23,104820,21/01/25
603,Melissa,Castillo,HR,Paul Evans,patrick68@hotmail.com,346-176-3979x7697,06/02/24,92367,21/01/25
333,Maurice,Diaz,Marketing,Shawn Ball,wilsontina@buckley.com,934.600.6198,06/09/22,95129,21/01/25
937,Karen,Vasquez,Operations,Anthony Lopez,andreabrown@buchanan-sanchez.info,371.378.5643x93048,21/06/23,88563,21/01/25
176,Tara,Arnold,IT,James Ritter,croberts@hill-berg.com,412-321-8969x3680,07/09/24,116105,21/01/25
268,Clayton,Long,Operations,Christopher Garza,garygrant@castaneda.com,(057)287-7207,24/10/23,115290,21/01/25
366,Joseph,Moore,Finance,Keith Moreno,johnroth@pierce-moore.net,685-403-9385,09/08/20,63293,21/01/25
423,David,Riley,HR,Chris Vazquez,jamescalderon@yahoo.com,001-191-537-4128x50109,14/06/24,77720,21/01/25
458,Kelli,Frazier,Operations,Edward Lee,jimmygrimes@yahoo.com,(831)987-3010x467,28/12/21,70342,21/01/25
904,Paul,Norris,HR,Diana Woods,justinrusso@lopez.com,(361)465-6354x5718,22/10/20,75827,21/01/25
998,Jennifer,Stephenson,HR,Paul Calderon,rking@galloway-gardner.com,5637731498,18/09/20,114761,21/01/25
950,Joseph,Blackwell,IT,Kendra Jones,livingstonsusan@flores.com,746.141.7433,21/04/22,107999,21/01/25
173,Erica,Green,Marketing,Scott Carpenter,zfreeman@king.com,(566)081-8301x037,11/09/22,90608,21/01/25
610,Brett,Ford,Finance,Melissa Schroeder,ana73@hotmail.com,+1-242-159-2033x575,24/06/24,75133,21/01/25
821,Lori,Jones,HR,Michael Lamb,vaguirre@zimmerman.com,+1-029-751-0653x01089,30/05/24,74880,21/01/25
770,Tina,Taylor,Finance,Christopher Silva,zdoyle@davis.com,(740)279-1310,17/01/20,94564,21/01/25
286,Kyle,Heath,Marketing,Steven Mendoza,uflowers@stewart.com,828-899-0992,14/09/22,80028,21/01/25
651,Eric,Allen,Operations,Lauren Ray,mcdowellchristopher@yahoo.com,886.966.2104,02/11/22,96438,21/01/25
999,Sara,Orozco,HR,Benjamin Miller,chayes@yahoo.com,001-235-407-7488x4048,15/12/21,89255,21/01/25
490,Amanda,Marshall,Finance,Autumn Ray,wendy28@gmail.com,(487)503-9564x76528,29/07/20,113878,21/01/25
636,Jamie,Edwards,Marketing,Warren Hill,brooke20@thomas-rivers.biz,505-436-6413,23/08/24,80596,21/01/25
